0,1,2,3
88.18181818181819,25.0,56.59090909090909,42.53805613517761
86.36363636363636,30.0,58.18181818181818,41.2871253490448
77.27272727272727,32.5,54.88636363636363,40.22705841064453
88.18181818181819,20.0,54.090909090909086,41.640289306640625
79.0909090909091,25.0,52.04545454545455,40.995956897735596
